freq,unit,mot_nrg,engine,geo,year,registration_count
A,NR,DIE,TOTAL,BG,2004,
A,NR,DIE,TOTAL,CH,2004,69280.0
A,NR,DIE,TOTAL,CY,2004,1064.0
A,NR,DIE,TOTAL,CZ,2004,
A,NR,DIE,TOTAL,DE,2004,1437346.0
A,NR,DIE,TOTAL,DK,2004,
A,NR,DIE,TOTAL,EE,2004,3396.0
A,NR,DIE,TOTAL,EL,2004,
A,NR,DIE,TOTAL,ES,2004,
A,NR,DIE,TOTAL,EU27_2020,2004,
A,NR,DIE,TOTAL,FI,2004,22103.0
A,NR,DIE,TOTAL,FR,2004,1392925.0
A,NR,DIE,TOTAL,GE,2004,
A,NR,DIE,TOTAL,HR,2004,49733.0
A,NR,DIE,TOTAL,HU,2004,32671.0
A,NR,DIE,TOTAL,IE,2004,28208.0
A,NR,DIE,TOTAL,IS,2004,1755.0
A,NR,DIE,TOTAL,IT,2004,1605151.0
A,NR,DIE,TOTAL,LI,2004,590.0
A,NR,DIE,TOTAL,LT,2004,30203.0
A,NR,DIE,TOTAL,LU,2004,35004.0
A,NR,DIE,TOTAL,LV,2004,19222.0
A,NR,DIE,TOTAL,MD,2004,
A,NR,DIE,TOTAL,ME,2004,
A,NR,DIE,TOTAL,MT,2004,
A,NR,DIE,TOTAL,NL,2004,
A,NR,DIE,TOTAL,NO,2004,46126.0
A,NR,DIE,TOTAL,PL,2004,147570.0
A,NR,DIE,TOTAL,PT,2004,
A,NR,DIE,TOTAL,RO,2004,
A,NR,DIE,TOTAL,RS,2004,
A,NR,DIE,TOTAL,SE,2004,23402.0
A,NR,DIE,TOTAL,SI,2004,28506.0
A,NR,DIE,TOTAL,SK,2004,
A,NR,DIE,TOTAL,TR,2004,84436.0
A,NR,DIE,TOTAL,UA,2004,
A,NR,DIE,TOTAL,UK,2004,847023.0
A,NR,DIE,TOTAL,XK,2004,
A,NR,PET,CC1400-1999,AT,2004,25575.0
A,NR,PET,CC1400-1999,BA,2004,
A,NR,PET,CC1400-1999,BE,2004,46232.0
A,NR,PET,CC1400-1999,CH,2004,99687.0
A,NR,PET,CC1400-1999,CY,2004,
A,NR,PET,CC1400-1999,CZ,2004,
A,NR,PET,CC1400-1999,DE,2004,888812.0
A,NR,PET,CC1400-1999,EE,2004,7708.0
A,NR,PET,CC1400-1999,EL,2004,
A,NR,PET,CC1400-1999,ES,2004,
A,NR,PET,CC1400-1999,FI,2004,81107.0
A,NR,PET,CC1400-1999,FR,2004,219211.0
A,NR,PET,CC1400-1999,GE,2004,
A,NR,PET,CC1400-1999,HR,2004,
A,NR,PET,CC1400-1999,HU,2004,34288.0
A,NR,PET,CC1400-1999,IE,2004,
A,NR,PET,CC1400-1999,IS,2004,6588.0
A,NR,PET,CC1400-1999,IT,2004,668257.0
A,NR,PET,CC1400-1999,LI,2004,520.0
A,NR,PET,CC1400-1999,LT,2004,69421.0
A,NR,PET,CC1400-1999,LU,2004,6097.0
A,NR,PET,CC1400-1999,LV,2004,
A,NR,PET,CC1400-1999,MD,2004,
A,NR,PET,CC1400-1999,ME,2004,
A,NR,PET,CC1400-1999,MT,2004,
A,NR,PET,CC1400-1999,NO,2004,
A,NR,PET,CC1400-1999,PL,2004,284208.0
A,NR,PET,CC1400-1999,PT,2004,
A,NR,PET,CC1400-1999,RO,2004,
A,NR,PET,CC1400-1999,RS,2004,
A,NR,PET,CC1400-1999,SE,2004,
A,NR,PET,CC1400-1999,SI,2004,
A,NR,PET,CC1400-1999,TR,2004,
A,NR,PET,CC1400-1999,UA,2004,
A,NR,PET,CC1400-1999,UK,2004,795715.0
A,NR,PET,CC1400-1999,XK,2004,
A,NR,PET,CC_GE2000,AT,2004,7972.0
A,NR,PET,CC_GE2000,BA,2004,
A,NR,PET,CC_GE2000,BE,2004,8399.0
A,NR,PET,CC_GE2000,CH,2004,50669.0
A,NR,PET,CC_GE2000,CY,2004,
A,NR,PET,CC_GE2000,CZ,2004,
A,NR,PET,CC_GE2000,DE,2004,233105.0
A,NR,PET,CC_GE2000,EE,2004,1671.0
A,NR,PET,CC_GE2000,EL,2004,
A,NR,PET,CC_GE2000,ES,2004,
A,NR,PET,CC_GE2000,FI,2004,14914.0
A,NR,PET,CC_GE2000,FR,2004,26287.0
A,NR,PET,CC_GE2000,GE,2004,
A,NR,PET,CC_GE2000,HR,2004,
A,NR,PET,CC_GE2000,HU,2004,1856.0
A,NR,PET,CC_GE2000,IE,2004,
A,NR,PET,CC_GE2000,IS,2004,3241.0
A,NR,PET,CC_GE2000,IT,2004,36643.0
A,NR,PET,CC_GE2000,LI,2004,460.0
A,NR,PET,CC_GE2000,LT,2004,22292.0
A,NR,PET,CC_GE2000,LU,2004,2521.0
A,NR,PET,CC_GE2000,LV,2004,
A,NR,PET,CC_GE2000,MD,2004,
A,NR,PET,CC_GE2000,ME,2004,
A,NR,PET,CC_GE2000,MT,2004,
A,NR,PET,CC_GE2000,NO,2004,
A,NR,PET,CC_GE2000,PL,2004,
A,NR,PET,CC_GE2000,PT,2004,
A,NR,PET,CC_GE2000,RO,2004,
A,NR,PET,CC_GE2000,RS,2004,
A,NR,PET,CC_GE2000,SE,2004,
A,NR,PET,CC_GE2000,SI,2004,
A,NR,PET,CC_GE2000,TR,2004,
A,NR,PET,CC_GE2000,UA,2004,
A,NR,PET,CC_GE2000,UK,2004,185392.0
A,NR,PET,CC_GE2000,XK,2004,
A,NR,PET,CC_LT1400,AT,2004,57475.0
A,NR,PET,CC_LT1400,BA,2004,
A,NR,PET,CC_LT1400,BE,2004,91690.0
A,NR,PET,CC_LT1400,CH,2004,47420.0
A,NR,PET,CC_LT1400,CY,2004,
A,NR,PET,CC_LT1400,CZ,2004,
A,NR,PET,CC_LT1400,DE,2004,701613.0
A,NR,PET,CC_LT1400,EE,2004,3739.0
A,NR,PET,CC_LT1400,EL,2004,
A,NR,PET,CC_LT1400,ES,2004,
A,NR,PET,CC_LT1400,FI,2004,24457.0
A,NR,PET,CC_LT1400,FR,2004,371951.0
A,NR,PET,CC_LT1400,GE,2004,
A,NR,PET,CC_LT1400,HR,2004,
A,NR,PET,CC_LT1400,HU,2004,119659.0
A,NR,PET,CC_LT1400,IE,2004,
A,NR,PET,CC_LT1400,IS,2004,2341.0
A,NR,PET,CC_LT1400,IT,2004,420397.0
A,NR,PET,CC_LT1400,LI,2004,220.0
A,NR,PET,CC_LT1400,LT,2004,12696.0
A,NR,PET,CC_LT1400,LU,2004,4615.0
A,NR,PET,CC_LT1400,LV,2004,
A,NR,PET,CC_LT1400,MD,2004,
A,NR,PET,CC_LT1400,ME,2004,
A,NR,PET,CC_LT1400,MT,2004,
A,NR,PET,CC_LT1400,NO,2004,
A,NR,PET,CC_LT1400,PL,2004,277674.0
A,NR,PET,CC_LT1400,PT,2004,
A,NR,PET,CC_LT1400,RO,2004,
A,NR,PET,CC_LT1400,RS,2004,
A,NR,PET,CC_LT1400,SE,2004,
A,NR,PET,CC_LT1400,SI,2004,
A,NR,PET,CC_LT1400,TR,2004,
A,NR,PET,CC_LT1400,UA,2004,
A,NR,PET,CC_LT1400,UK,2004,767452.0
A,NR,PET,CC_LT1400,XK,2004,
A,NR,PET,TOTAL,AL,2004,
A,NR,PET,TOTAL,AT,2004,91022.0
A,NR,PET,TOTAL,BA,2004,
A,NR,PET,TOTAL,BE,2004,146346.0
A,NR,PET,TOTAL,BG,2004,
A,NR,PET,TOTAL,CH,2004,197776.0
A,NR,PET,TOTAL,CY,2004,42778.0
A,NR,PET,TOTAL,CZ,2004,
A,NR,PET,TOTAL,DE,2004,1823530.0
A,NR,PET,TOTAL,DK,2004,
A,NR,PET,TOTAL,EE,2004,13118.0
A,NR,PET,TOTAL,EL,2004,
A,NR,PET,TOTAL,ES,2004,
A,NR,PET,TOTAL,EU27_2020,2004,
A,NR,PET,TOTAL,FI,2004,120536.0
A,NR,PET,TOTAL,FR,2004,617449.0
A,NR,PET,TOTAL,GE,2004,
A,NR,PET,TOTAL,HR,2004,50126.0
A,NR,PET,TOTAL,HU,2004,155803.0
A,NR,PET,TOTAL,IE,2004,121196.0
A,NR,PET,TOTAL,IS,2004,12170.0
A,NR,PET,TOTAL,IT,2004,1125297.0
A,NR,PET,TOTAL,LI,2004,1210.0
A,NR,PET,TOTAL,LT,2004,104409.0
A,NR,PET,TOTAL,LU,2004,13233.0
A,NR,PET,TOTAL,LV,2004,38252.0
A,NR,PET,TOTAL,MD,2004,
A,NR,PET,TOTAL,ME,2004,
A,NR,PET,TOTAL,MT,2004,
A,NR,PET,TOTAL,NL,2004,
A,NR,PET,TOTAL,NO,2004,99281.0
A,NR,PET,TOTAL,PL,2004,589018.0
A,NR,PET,TOTAL,PT,2004,
A,NR,PET,TOTAL,RO,2004,
A,NR,PET,TOTAL,RS,2004,
A,NR,PET,TOTAL,SE,2004,273015.0
A,NR,PET,TOTAL,SI,2004,33965.0
A,NR,PET,TOTAL,SK,2004,
A,NR,PET,TOTAL,TR,2004,343157.0
A,NR,PET,TOTAL,UA,2004,
A,NR,PET,TOTAL,UK,2004,1748559.0
A,NR,PET,TOTAL,XK,2004,
A,NR,TOTAL,TOTAL,AL,2004,
A,NR,TOTAL,TOTAL,AT,2004,311292.0
A,NR,TOTAL,TOTAL,BA,2004,
A,NR,TOTAL,TOTAL,BE,2004,489346.0
A,NR,TOTAL,TOTAL,BG,2004,150803.0
A,NR,TOTAL,TOTAL,CH,2004,267476.0
A,NR,TOTAL,TOTAL,CY,2004,43842.0
A,NR,TOTAL,TOTAL,CZ,2004,123579.0
A,NR,TOTAL,TOTAL,DE,2004,3266826.0
A,NR,TOTAL,TOTAL,DK,2004,
A,NR,TOTAL,TOTAL,EE,2004,16514.0
A,NR,TOTAL,TOTAL,EL,2004,317508.0
A,NR,TOTAL,TOTAL,ES,2004,
A,NR,TOTAL,TOTAL,EU27_2020,2004,
A,NR,TOTAL,TOTAL,FI,2004,143160.0
A,NR,TOTAL,TOTAL,FR,2004,2013709.0
A,NR,TOTAL,TOTAL,GE,2004,
A,NR,TOTAL,TOTAL,HR,2004,99863.0
A,NR,TOTAL,TOTAL,HU,2004,188488.0
A,NR,TOTAL,TOTAL,IE,2004,149635.0
A,NR,TOTAL,TOTAL,IS,2004,13927.0
A,NR,TOTAL,TOTAL,IT,2004,2743769.0
A,NR,TOTAL,TOTAL,LI,2004,1790.0
A,NR,TOTAL,TOTAL,LT,2004,134612.0
A,NR,TOTAL,TOTAL,LU,2004,48273.0
A,NR,TOTAL,TOTAL,LV,2004,57474.0
A,NR,TOTAL,TOTAL,MD,2004,
A,NR,TOTAL,TOTAL,ME,2004,
A,NR,TOTAL,TOTAL,MK,2004,
A,NR,TOTAL,TOTAL,MT,2004,
A,NR,TOTAL,TOTAL,NL,2004,483885.0
A,NR,TOTAL,TOTAL,NO,2004,145538.0
A,NR,TOTAL,TOTAL,PL,2004,833021.0
A,NR,TOTAL,TOTAL,PT,2004,
A,NR,TOTAL,TOTAL,RO,2004,149290.0
A,NR,TOTAL,TOTAL,RS,2004,
A,NR,TOTAL,TOTAL,SE,2004,297405.0
A,NR,TOTAL,TOTAL,SI,2004,62697.0
A,NR,TOTAL,TOTAL,SK,2004,71954.0
A,NR,TOTAL,TOTAL,TR,2004,432728.0
A,NR,TOTAL,TOTAL,UA,2004,
A,NR,TOTAL,TOTAL,UK,2004,2668449.0
A,NR,TOTAL,TOTAL,XK,2004,
A,NR,DIE,CC1400-1999,AT,2005,
A,NR,DIE,CC1400-1999,BA,2005,
A,NR,DIE,CC1400-1999,BE,2005,260791.0
A,NR,DIE,CC1400-1999,CH,2005,48165.0
A,NR,DIE,CC1400-1999,CY,2005,781.0
A,NR,DIE,CC1400-1999,CZ,2005,
A,NR,DIE,CC1400-1999,DE,2005,953694.0
A,NR,DIE,CC1400-1999,EE,2005,
A,NR,DIE,CC1400-1999,EL,2005,
A,NR,DIE,CC1400-1999,ES,2005,
A,NR,DIE,CC1400-1999,FI,2005,
A,NR,DIE,CC1400-1999,FR,2005,1084979.0
A,NR,DIE,CC1400-1999,GE,2005,
A,NR,DIE,CC1400-1999,HR,2005,
A,NR,DIE,CC1400-1999,HU,2005,
A,NR,DIE,CC1400-1999,IE,2005,
A,NR,DIE,CC1400-1999,IS,2005,1328.0
A,NR,DIE,CC1400-1999,IT,2005,1251477.0
A,NR,DIE,CC1400-1999,LI,2005,
A,NR,DIE,CC1400-1999,LT,2005,28095.0
A,NR,DIE,CC1400-1999,LU,2005,25864.0
A,NR,DIE,CC1400-1999,LV,2005,
A,NR,DIE,CC1400-1999,MD,2005,
A,NR,DIE,CC1400-1999,ME,2005,
A,NR,DIE,CC1400-1999,MT,2005,969.0
A,NR,DIE,CC1400-1999,NO,2005,
A,NR,DIE,CC1400-1999,PL,2005,203772.0
A,NR,DIE,CC1400-1999,PT,2005,
A,NR,DIE,CC1400-1999,RO,2005,
A,NR,DIE,CC1400-1999,RS,2005,
A,NR,DIE,CC1400-1999,SE,2005,13220.0
A,NR,DIE,CC1400-1999,SI,2005,21936.0
A,NR,DIE,CC1400-1999,TR,2005,
A,NR,DIE,CC1400-1999,UA,2005,
A,NR,DIE,CC1400-1999,UK,2005,
A,NR,DIE,CC1400-1999,XK,2005,
A,NR,DIE,CC_GE2000,AT,2005,
A,NR,DIE,CC_GE2000,BA,2005,
A,NR,DIE,CC_GE2000,BE,2005,44302.0
A,NR,DIE,CC_GE2000,CH,2005,22976.0
A,NR,DIE,CC_GE2000,CY,2005,420.0
A,NR,DIE,CC_GE2000,CZ,2005,
A,NR,DIE,CC_GE2000,DE,2005,424930.0
A,NR,DIE,CC_GE2000,EE,2005,
A,NR,DIE,CC_GE2000,EL,2005,
A,NR,DIE,CC_GE2000,ES,2005,
A,NR,DIE,CC_GE2000,FI,2005,
A,NR,DIE,CC_GE2000,FR,2005,
A,NR,DIE,CC_GE2000,GE,2005,
A,NR,DIE,CC_GE2000,HR,2005,
A,NR,DIE,CC_GE2000,HU,2005,
A,NR,DIE,CC_GE2000,IE,2005,
A,NR,DIE,CC_GE2000,IS,2005,2616.0
A,NR,DIE,CC_GE2000,IT,2005,192421.0
A,NR,DIE,CC_GE2000,LI,2005,
A,NR,DIE,CC_GE2000,LT,2005,14753.0
A,NR,DIE,CC_GE2000,LU,2005,8015.0
A,NR,DIE,CC_GE2000,LV,2005,
A,NR,DIE,CC_GE2000,MD,2005,
A,NR,DIE,CC_GE2000,ME,2005,
A,NR,DIE,CC_GE2000,MT,2005,303.0
A,NR,DIE,CC_GE2000,NO,2005,
A,NR,DIE,CC_GE2000,PL,2005,51210.0
A,NR,DIE,CC_GE2000,PT,2005,
A,NR,DIE,CC_GE2000,RO,2005,
A,NR,DIE,CC_GE2000,RS,2005,
A,NR,DIE,CC_GE2000,SE,2005,16017.0
A,NR,DIE,CC_GE2000,SI,2005,2681.0
A,NR,DIE,CC_GE2000,TR,2005,
A,NR,DIE,CC_GE2000,UA,2005,
A,NR,DIE,CC_GE2000,UK,2005,
A,NR,DIE,CC_GE2000,XK,2005,
A,NR,DIE,CC_LT1400,AT,2005,
A,NR,DIE,CC_LT1400,BA,2005,
A,NR,DIE,CC_LT1400,BE,2005,47287.0
A,NR,DIE,CC_LT1400,CH,2005,2973.0
A,NR,DIE,CC_LT1400,CY,2005,92.0
A,NR,DIE,CC_LT1400,CZ,2005,
A,NR,DIE,CC_LT1400,DE,2005,46952.0
A,NR,DIE,CC_LT1400,EE,2005,
A,NR,DIE,CC_LT1400,EL,2005,
A,NR,DIE,CC_LT1400,ES,2005,
A,NR,DIE,CC_LT1400,FI,2005,
A,NR,DIE,CC_LT1400,FR,2005,
A,NR,DIE,CC_LT1400,GE,2005,
A,NR,DIE,CC_LT1400,HR,2005,
A,NR,DIE,CC_LT1400,HU,2005,
A,NR,DIE,CC_LT1400,IE,2005,
A,NR,DIE,CC_LT1400,IS,2005,48.0
A,NR,DIE,CC_LT1400,IT,2005,9294.0
A,NR,DIE,CC_LT1400,LI,2005,
A,NR,DIE,CC_LT1400,LT,2005,268.0
A,NR,DIE,CC_LT1400,LU,2005,2682.0
A,NR,DIE,CC_LT1400,LV,2005,
A,NR,DIE,CC_LT1400,MD,2005,
A,NR,DIE,CC_LT1400,ME,2005,
A,NR,DIE,CC_LT1400,MT,2005,474.0
A,NR,DIE,CC_LT1400,NO,2005,
A,NR,DIE,CC_LT1400,PL,2005,12313.0
A,NR,DIE,CC_LT1400,PT,2005,
A,NR,DIE,CC_LT1400,RO,2005,
A,NR,DIE,CC_LT1400,RS,2005,
A,NR,DIE,CC_LT1400,SE,2005,200.0
A,NR,DIE,CC_LT1400,SI,2005,1880.0
A,NR,DIE,CC_LT1400,TR,2005,
A,NR,DIE,CC_LT1400,UA,2005,
A,NR,DIE,CC_LT1400,UK,2005,
A,NR,DIE,CC_LT1400,XK,2005,
A,NR,DIE,TOTAL,AL,2005,
A,NR,DIE,TOTAL,AT,2005,
A,NR,DIE,TOTAL,BA,2005,
A,NR,DIE,TOTAL,BE,2005,352380.0
A,NR,DIE,TOTAL,BG,2005,
A,NR,DIE,TOTAL,CH,2005,74114.0
A,NR,DIE,TOTAL,CY,2005,1293.0
A,NR,DIE,TOTAL,CZ,2005,
A,NR,DIE,TOTAL,DE,2005,1425576.0
A,NR,DIE,TOTAL,DK,2005,
A,NR,DIE,TOTAL,EE,2005,
A,NR,DIE,TOTAL,EL,2005,
A,NR,DIE,TOTAL,ES,2005,
A,NR,DIE,TOTAL,EU27_2020,2005,
A,NR,DIE,TOTAL,FI,2005,
A,NR,DIE,TOTAL,FR,2005,1429037.0
A,NR,DIE,TOTAL,GE,2005,
A,NR,DIE,TOTAL,HR,2005,48359.0
A,NR,DIE,TOTAL,HU,2005,
A,NR,DIE,TOTAL,IE,2005,36750.0
A,NR,DIE,TOTAL,IS,2005,3992.0
A,NR,DIE,TOTAL,IT,2005,1453192.0
A,NR,DIE,TOTAL,LI,2005,
A,NR,DIE,TOTAL,LT,2005,43116.0
A,NR,DIE,TOTAL,LU,2005,36561.0
A,NR,DIE,TOTAL,LV,2005,22813.0
A,NR,DIE,TOTAL,MD,2005,
A,NR,DIE,TOTAL,ME,2005,
A,NR,DIE,TOTAL,MT,2005,1746.0
A,NR,DIE,TOTAL,NL,2005,124509.0
A,NR,DIE,TOTAL,NO,2005,
A,NR,DIE,TOTAL,PL,2005,267295.0
A,NR,DIE,TOTAL,PT,2005,
A,NR,DIE,TOTAL,RO,2005,
A,NR,DIE,TOTAL,RS,2005,
A,NR,DIE,TOTAL,SE,2005,29437.0
A,NR,DIE,TOTAL,SI,2005,26497.0
A,NR,DIE,TOTAL,SK,2005,
A,NR,DIE,TOTAL,TR,2005,137276.0
A,NR,DIE,TOTAL,UA,2005,
A,NR,DIE,TOTAL,UK,2005,
A,NR,DIE,TOTAL,XK,2005,
A,NR,PET,CC1400-1999,AT,2005,
A,NR,PET,CC1400-1999,BA,2005,
A,NR,PET,CC1400-1999,BE,2005,39630.0
A,NR,PET,CC1400-1999,CH,2005,92457.0
A,NR,PET,CC1400-1999,CY,2005,18964.0
A,NR,PET,CC1400-1999,CZ,2005,
A,NR,PET,CC1400-1999,DE,2005,937362.0
A,NR,PET,CC1400-1999,EE,2005,
A,NR,PET,CC1400-1999,EL,2005,
A,NR,PET,CC1400-1999,ES,2005,
A,NR,PET,CC1400-1999,FI,2005,
A,NR,PET,CC1400-1999,FR,2005,
A,NR,PET,CC1400-1999,GE,2005,
A,NR,PET,CC1400-1999,HR,2005,
A,NR,PET,CC1400-1999,HU,2005,
A,NR,PET,CC1400-1999,IE,2005,
A,NR,PET,CC1400-1999,IS,2005,9262.0
A,NR,PET,CC1400-1999,IT,2005,582586.0
A,NR,PET,CC1400-1999,LI,2005,
A,NR,PET,CC1400-1999,LT,2005,87085.0
A,NR,PET,CC1400-1999,LU,2005,5334.0
A,NR,PET,CC1400-1999,LV,2005,
A,NR,PET,CC1400-1999,MD,2005,
A,NR,PET,CC1400-1999,ME,2005,
A,NR,PET,CC1400-1999,MT,2005,1085.0
A,NR,PET,CC1400-1999,NO,2005,
A,NR,PET,CC1400-1999,PL,2005,301636.0
A,NR,PET,CC1400-1999,PT,2005,
A,NR,PET,CC1400-1999,RO,2005,
A,NR,PET,CC1400-1999,RS,2005,
A,NR,PET,CC1400-1999,SE,2005,149629.0
A,NR,PET,CC1400-1999,SI,2005,10355.0
A,NR,PET,CC1400-1999,TR,2005,
A,NR,PET,CC1400-1999,UA,2005,
A,NR,PET,CC1400-1999,UK,2005,
A,NR,PET,CC1400-1999,XK,2005,
A,NR,PET,CC_GE2000,AT,2005,
A,NR,PET,CC_GE2000,BA,2005,
A,NR,PET,CC_GE2000,BE,2005,7253.0
A,NR,PET,CC_GE2000,CH,2005,45827.0
A,NR,PET,CC_GE2000,CY,2005,1268.0
A,NR,PET,CC_GE2000,CZ,2005,
A,NR,PET,CC_GE2000,DE,2005,218761.0
A,NR,PET,CC_GE2000,EE,2005,
A,NR,PET,CC_GE2000,EL,2005,
A,NR,PET,CC_GE2000,ES,2005,
A,NR,PET,CC_GE2000,FI,2005,
A,NR,PET,CC_GE2000,FR,2005,
A,NR,PET,CC_GE2000,GE,2005,
A,NR,PET,CC_GE2000,HR,2005,
A,NR,PET,CC_GE2000,HU,2005,
A,NR,PET,CC_GE2000,IE,2005,
A,NR,PET,CC_GE2000,IS,2005,5791.0
A,NR,PET,CC_GE2000,IT,2005,33765.0
A,NR,PET,CC_GE2000,LI,2005,
A,NR,PET,CC_GE2000,LT,2005,30157.0
A,NR,PET,CC_GE2000,LU,2005,2491.0
A,NR,PET,CC_GE2000,LV,2005,
A,NR,PET,CC_GE2000,MD,2005,
A,NR,PET,CC_GE2000,ME,2005,
A,NR,PET,CC_GE2000,MT,2005,89.0
A,NR,PET,CC_GE2000,NO,2005,
A,NR,PET,CC_GE2000,PL,2005,35358.0
A,NR,PET,CC_GE2000,PT,2005,
A,NR,PET,CC_GE2000,RO,2005,
A,NR,PET,CC_GE2000,RS,2005,
A,NR,PET,CC_GE2000,SE,2005,80434.0
A,NR,PET,CC_GE2000,SI,2005,612.0
A,NR,PET,CC_GE2000,TR,2005,
A,NR,PET,CC_GE2000,UA,2005,
A,NR,PET,CC_GE2000,UK,2005,
A,NR,PET,CC_GE2000,XK,2005,
A,NR,PET,CC_LT1400,AT,2005,
A,NR,PET,CC_LT1400,BA,2005,
A,NR,PET,CC_LT1400,BE,2005,85325.0
A,NR,PET,CC_LT1400,CH,2005,46836.0
A,NR,PET,CC_LT1400,CY,2005,17151.0
A,NR,PET,CC_LT1400,CZ,2005,
A,NR,PET,CC_LT1400,DE,2005,747067.0
A,NR,PET,CC_LT1400,EE,2005,
A,NR,PET,CC_LT1400,EL,2005,
A,NR,PET,CC_LT1400,ES,2005,
A,NR,PET,CC_LT1400,FI,2005,
A,NR,PET,CC_LT1400,FR,2005,
A,NR,PET,CC_LT1400,GE,2005,
A,NR,PET,CC_LT1400,HR,2005,
A,NR,PET,CC_LT1400,HU,2005,
A,NR,PET,CC_LT1400,IE,2005,
A,NR,PET,CC_LT1400,IS,2005,3096.0
A,NR,PET,CC_LT1400,IT,2005,348726.0
A,NR,PET,CC_LT1400,LI,2005,
A,NR,PET,CC_LT1400,LT,2005,13286.0
A,NR,PET,CC_LT1400,LU,2005,4069.0
A,NR,PET,CC_LT1400,LV,2005,
A,NR,PET,CC_LT1400,MD,2005,
A,NR,PET,CC_LT1400,ME,2005,
A,NR,PET,CC_LT1400,MT,2005,7102.0
A,NR,PET,CC_LT1400,NO,2005,
A,NR,PET,CC_LT1400,PL,2005,254789.0
A,NR,PET,CC_LT1400,PT,2005,
A,NR,PET,CC_LT1400,RO,2005,
A,NR,PET,CC_LT1400,RS,2005,
A,NR,PET,CC_LT1400,SE,2005,36275.0
A,NR,PET,CC_LT1400,SI,2005,23049.0
A,NR,PET,CC_LT1400,TR,2005,
A,NR,PET,CC_LT1400,UA,2005,
A,NR,PET,CC_LT1400,UK,2005,
A,NR,PET,CC_LT1400,XK,2005,
A,NR,PET,TOTAL,AL,2005,
A,NR,PET,TOTAL,AT,2005,
A,NR,PET,TOTAL,BA,2005,
A,NR,PET,TOTAL,BE,2005,132208.0
A,NR,PET,TOTAL,BG,2005,
A,NR,PET,TOTAL,CH,2005,185120.0
A,NR,PET,TOTAL,CY,2005,37383.0
A,NR,PET,TOTAL,CZ,2005,
A,NR,PET,TOTAL,DE,2005,1903190.0
A,NR,PET,TOTAL,DK,2005,
A,NR,PET,TOTAL,EE,2005,
A,NR,PET,TOTAL,EL,2005,
A,NR,PET,TOTAL,ES,2005,
A,NR,PET,TOTAL,EU27_2020,2005,
A,NR,PET,TOTAL,FI,2005,
A,NR,PET,TOTAL,FR,2005,
A,NR,PET,TOTAL,GE,2005,
A,NR,PET,TOTAL,HR,2005,53554.0
A,NR,PET,TOTAL,HU,2005,
A,NR,PET,TOTAL,IE,2005,129209.0
A,NR,PET,TOTAL,IS,2005,18149.0
A,NR,PET,TOTAL,IT,2005,965077.0
A,NR,PET,TOTAL,LI,2005,
A,NR,PET,TOTAL,LT,2005,130525.0
A,NR,PET,TOTAL,LU,2005,11894.0
A,NR,PET,TOTAL,LV,2005,46891.0
A,NR,PET,TOTAL,MD,2005,
A,NR,PET,TOTAL,ME,2005,
A,NR,PET,TOTAL,MT,2005,8276.0
A,NR,PET,TOTAL,NL,2005,331027.0
A,NR,PET,TOTAL,NO,2005,
A,NR,PET,TOTAL,PL,2005,591783.0
A,NR,PET,TOTAL,PT,2005,
A,NR,PET,TOTAL,RO,2005,
A,NR,PET,TOTAL,RS,2005,
A,NR,PET,TOTAL,SE,2005,266338.0
A,NR,PET,TOTAL,SI,2005,34016.0
A,NR,PET,TOTAL,SK,2005,
A,NR,PET,TOTAL,TR,2005,264798.0
A,NR,PET,TOTAL,UA,2005,
A,NR,PET,TOTAL,UK,2005,
A,NR,PET,TOTAL,XK,2005,
A,NR,TOTAL,TOTAL,AL,2005,
A,NR,TOTAL,TOTAL,AT,2005,
A,NR,TOTAL,TOTAL,BA,2005,
A,NR,TOTAL,TOTAL,BE,2005,484915.0
A,NR,TOTAL,TOTAL,BG,2005,168102.0
A,NR,TOTAL,TOTAL,CH,2005,260682.0
A,NR,TOTAL,TOTAL,CY,2005,38676.0
A,NR,TOTAL,TOTAL,CZ,2005,125166.0
A,NR,TOTAL,TOTAL,DE,2005,3342122.0
A,NR,TOTAL,TOTAL,DK,2005,
A,NR,TOTAL,TOTAL,EE,2005,
A,NR,TOTAL,TOTAL,EL,2005,302613.0
A,NR,TOTAL,TOTAL,ES,2005,
A,NR,TOTAL,TOTAL,EU27_2020,2005,
A,NR,TOTAL,TOTAL,FI,2005,
A,NR,TOTAL,TOTAL,FR,2005,
A,NR,TOTAL,TOTAL,GE,2005,
A,NR,TOTAL,TOTAL,HR,2005,101916.0
A,NR,TOTAL,TOTAL,HU,2005,
A,NR,TOTAL,TOTAL,IE,2005,166270.0
A,NR,TOTAL,TOTAL,IS,2005,22141.0
A,NR,TOTAL,TOTAL,IT,2005,2441978.0
A,NR,TOTAL,TOTAL,LI,2005,
A,NR,TOTAL,TOTAL,LT,2005,173644.0
A,NR,TOTAL,TOTAL,LU,2005,48517.0
A,NR,TOTAL,TOTAL,LV,2005,69704.0
A,NR,TOTAL,TOTAL,MD,2005,
A,NR,TOTAL,TOTAL,ME,2005,
A,NR,TOTAL,TOTAL,MK,2005,15894.0
A,NR,TOTAL,TOTAL,MT,2005,10058.0
A,NR,TOTAL,TOTAL,NL,2005,465196.0
A,NR,TOTAL,TOTAL,NO,2005,
A,NR,TOTAL,TOTAL,PL,2005,979082.0
A,NR,TOTAL,TOTAL,PT,2005,
A,NR,TOTAL,TOTAL,RO,2005,179531.0
